Date,Zone_Name,temperature_2m_mean,temperature_2m_max,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,relative_humidity_2m_min,dew_point_2m_mean,vpd_mean_kpa,vpd_max_kpa
2019-08-05,100 Mile House Fire Zone,17.6792,25.63678,0.0050683157,1.4094582,50.906044,31.292152,7.3878174,0.9930346,2.260445
2019-08-06,100 Mile House Fire Zone,19.360016,27.469788,0.07188708,2.0336833,46.68908,28.619974,7.6629333,1.1980217,2.61593
2019-08-07,100 Mile House Fire Zone,20.01361,28.337494,0.013577916,2.3205464,45.758812,27.768671,7.963135,1.2693808,2.7844076
2019-08-08,100 Mile House Fire Zone,19.893219,27.394379,0.013503584,2.2839684,43.706135,27.81578,7.1808777,1.3076333,2.633762
2019-08-09,100 Mile House Fire Zone,18.404358,24.692719,1.326947,2.3445373,54.66102,37.20062,9.108704,0.95985043,1.9532223
2019-08-10,100 Mile House Fire Zone,15.735382,22.952454,5.9722104,1.9707147,71.8864,45.87652,10.676117,0.5026095,1.5161984
2019-08-11,100 Mile House Fire Zone,13.543518,16.466187,16.724867,2.1000867,91.95309,76.19195,12.26062,0.12487686,0.4459585
2019-08-12,100 Mile House Fire Zone,14.042999,18.896881,3.9342823,1.8496771,76.52961,56.199856,9.981049,0.37624705,0.95628715
2019-08-13,100 Mile House Fire Zone,13.993469,20.23059,0.58082116,1.3204492,69.59559,46.893604,8.522064,0.48584044,1.2596136
2019-08-14,100 Mile House Fire Zone,15.350494,21.931702,0.28634655,2.1670642,61.364788,40.653435,7.956909,0.6738794,1.5625626
2019-08-15,100 Mile House Fire Zone,16.612091,23.127777,0.027134001,2.8915105,54.265762,36.235664,7.334961,0.8646537,1.8053111
2019-08-16,100 Mile House Fire Zone,14.427002,17.94983,1.0815371,2.659751,62.76958,50.14405,7.416443,0.6118612,1.0257797
2019-08-17,100 Mile House Fire Zone,12.414215,17.565094,0.77069044,2.5686615,69.95928,50.22351,7.0852356,0.43298745,0.9996213
2019-08-18,100 Mile House Fire Zone,14.520996,21.565216,0.26451427,3.6287656,64.615105,41.50009,7.9307556,0.5850756,1.50618
2019-08-19,100 Mile House Fire Zone,14.574158,21.202179,0.15122919,2.3073528,58.596878,38.613503,6.5512695,0.68694013,1.5457482
2019-08-20,100 Mile House Fire Zone,16.764496,24.275482,0.0008600295,3.630668,50.084602,31.514406,6.307434,0.9528841,2.0775886
2019-08-21,100 Mile House Fire Zone,16.154633,20.925323,3.170337,4.3571134,59.077843,43.823475,8.154907,0.7514634,1.3907175
2019-08-22,100 Mile House Fire Zone,12.993011,18.933777,0.045140352,2.2798338,51.841145,35.473484,3.3188477,0.72097963,1.4120543
2019-08-23,100 Mile House Fire Zone,11.86795,15.902252,5.966813,2.60918,80.57231,62.01297,8.632782,0.27012217,0.68641233
2019-08-24,100 Mile House Fire Zone,12.186951,17.376434,3.4665756,2.6114235,73.07709,52.30339,7.504669,0.38229132,0.9465108
2019-08-25,100 Mile House Fire Zone,11.948395,17.061493,1.1172582,3.1290882,62.640976,45.023354,5.0408936,0.5222038,1.069457
2019-08-26,100 Mile House Fire Zone,11.816467,18.059052,7.416903e-05,1.9897809,54.057304,36.168514,2.818634,0.6366187,1.3223747
2019-08-27,100 Mile House Fire Zone,14.227112,23.072876,0.71076214,2.7405114,58.66325,33.7286,6.241913,0.67061377,1.8700762
2019-08-28,100 Mile House Fire Zone,14.597015,21.473846,0.08346032,1.2476691,62.26883,40.41526,7.4599304,0.62694204,1.5255592
2019-08-29,100 Mile House Fire Zone,15.390503,23.64621,0.021033484,1.3478297,55.41734,33.174294,6.5038147,0.7796149,1.9520707
2019-08-30,100 Mile House Fire Zone,15.605499,22.440979,0.17085075,1.591076,59.91588,39.115597,7.8459167,0.71068037,1.6535206
2019-08-31,100 Mile House Fire Zone,15.477173,21.552979,4.592507,1.23601,70.44617,48.151814,10.124725,0.51968837,1.3339214
2019-09-01,100 Mile House Fire Zone,14.046295,19.656433,5.301376,1.8371911,79.37521,55.609386,10.531067,0.33070064,1.0161064
2019-09-02,100 Mile House Fire Zone,14.78598,21.721619,0.059366323,1.845985,65.58169,42.439255,8.401306,0.5789126,1.4962344
2019-09-03,100 Mile House Fire Zone,15.49057,23.648834,0.30885115,2.1435556,56.790234,34.209538,6.953644,0.76047385,1.9221332
2019-09-04,100 Mile House Fire Zone,14.245361,20.861176,0.36314136,2.1266885,66.943535,44.100338,8.189575,0.5369154,1.3784169
2019-09-05,100 Mile House Fire Zone,15.024139,23.07785,0.0021297417,1.0065366,60.69712,36.72847,7.488556,0.67129254,1.7859615
2019-09-06,100 Mile House Fire Zone,16.752869,25.224487,0.003408264,1.5863909,54.37707,32.305843,7.49588,0.87029815,2.1732426
2019-09-07,100 Mile House Fire Zone,14.488953,21.386658,2.7678738,1.9496787,68.88519,44.63644,8.8446045,0.5134069,1.4099379
2019-09-08,100 Mile House Fire Zone,12.117157,14.381348,9.278183,1.3638836,91.907425,79.290665,10.840973,0.11438334,0.33934283
2019-09-09,100 Mile House Fire Zone,10.544006,12.446686,10.054307,1.3224298,90.898285,80.15326,9.119476,0.11590588,0.28666914
2019-09-10,100 Mile House Fire Zone,11.062439,14.751678,3.21596,0.88507456,82.89367,65.12506,8.265625,0.22549093,0.58529675
2019-09-11,100 Mile House Fire Zone,11.675171,16.948181,1.2247565,2.0569694,78.40104,55.74326,8.042175,0.2965113,0.85476375
2019-09-12,100 Mile House Fire Zone,10.134186,13.637268,7.492543,3.0173428,85.07133,67.53027,7.737793,0.18497348,0.5069698
2019-09-13,100 Mile House Fire Zone,11.347076,16.111115,1.7663366,3.1606789,74.11812,54.38605,6.9013977,0.34767348,0.8352971
2019-09-14,100 Mile House Fire Zone,10.832397,14.24762,5.0096245,4.3524423,78.252106,62.54991,7.1954346,0.28232265,0.6083672
2019-09-15,100 Mile House Fire Zone,8.770355,11.943207,11.37868,2.371846,88.02425,71.23158,6.8962097,0.13537043,0.4019869
2019-09-16,100 Mile House Fire Zone,8.231537,13.481842,0.7993181,2.4157884,71.87751,50.706047,3.4569702,0.30647993,0.76190585
2019-09-17,100 Mile House Fire Zone,7.48407,10.362671,4.342313,3.7385526,82.162224,67.65767,4.6380615,0.18473709,0.40690738
2019-09-18,100 Mile House Fire Zone,8.031738,13.383362,2.3535962,1.5188146,82.64357,57.88542,5.2573853,0.18659729,0.64677334
2019-09-19,100 Mile House Fire Zone,7.667328,11.968689,2.6207724,2.1315613,87.11533,65.3028,5.659546,0.13512194,0.48564655
2019-09-20,100 Mile House Fire Zone,9.709656,14.602173,0.26537973,2.7752397,72.91851,52.85269,5.085785,0.32613558,0.7836617
2019-09-21,100 Mile House Fire Zone,11.536011,17.933441,0.6328238,2.939823,68.999565,45.678337,6.0429993,0.4216755,1.1165097
2019-09-22,100 Mile House Fire Zone,9.298096,11.576691,12.933449,2.6502032,93.345825,80.18969,8.278656,0.07794607,0.27019107
2019-09-23,100 Mile House Fire Zone,7.521759,11.633728,3.5444555,3.423703,87.27398,66.222565,5.5425415,0.1321373,0.4624288
2019-09-24,100 Mile House Fire Zone,8.386536,13.95578,0.8406712,4.1736374,66.80632,46.18218,2.5714111,0.36557525,0.8578686
2019-09-25,100 Mile House Fire Zone,7.0665894,10.95993,7.6901293,3.2343442,70.39867,54.144115,2.0439148,0.29792225,0.60035527
2019-09-26,100 Mile House Fire Zone,5.6068115,9.168121,5.877484,3.2314272,72.22793,56.631447,0.9981384,0.2527141,0.5035805
2019-09-27,100 Mile House Fire Zone,3.3804321,6.7594604,4.7890787,0.9272177,75.46764,59.654045,-0.54599,0.19097733,0.3975814
2019-09-28,100 Mile House Fire Zone,1.7511902,5.5574036,1.4305202,2.0700524,58.328003,44.619045,-5.5646973,0.28885987,0.5022166
2019-09-29,100 Mile House Fire Zone,1.5822144,5.9233704,0.093726166,0.9638103,55.257053,40.7175,-6.4327087,0.3064086,0.5514221
2019-09-30,100 Mile House Fire Zone,2.3821716,9.137848,0.007682793,1.8470399,61.58296,38.582787,-4.250244,0.27859107,0.7117
2019-10-01,100 Mile House Fire Zone,4.6214294,10.433777,0.029033896,1.4968925,65.861595,44.298126,-1.2173767,0.29001468,0.7041363
2019-10-02,100 Mile House Fire Zone,6.0848083,9.156586,0.2432908,2.1480622,72.197235,58.555275,1.4526367,0.2615167,0.48086727
2019-10-03,100 Mile House Fire Zone,4.701935,7.5815125,3.7050383,2.5557778,82.696945,67.79709,2.0093384,0.1478247,0.33573902
2019-10-04,100 Mile House Fire Zone,4.264679,8.771851,0.57439804,2.5762877,74.70454,54.79022,0.16983032,0.20958221,0.51109
2019-10-05,100 Mile House Fire Zone,4.9365845,11.149536,0.56149954,3.8298943,66.9146,43.868618,-0.699646,0.2873326,0.74420077
2019-10-06,100 Mile House Fire Zone,4.6809998,10.56958,0.56301945,3.3517425,68.334694,45.737312,-0.6560669,0.2701292,0.6921886
2019-10-07,100 Mile House Fire Zone,4.464569,8.402069,12.27781,4.8306737,85.59808,65.27701,2.260498,0.12101072,0.38282168
2019-10-08,100 Mile House Fire Zone,-1.8162231,-0.18118286,1.0511398,2.436488,69.15371,61.361248,-6.72464,0.16491282,0.23291165
2019-10-09,100 Mile House Fire Zone,-3.4692688,2.2447815,0.00016282365,2.1821952,52.576195,34.66509,-11.784363,0.22419012,0.4691693
2019-10-10,100 Mile House Fire Zone,-1.2960205,5.4029236,3.3908138e-05,1.3874457,62.06456,38.48975,-7.6329956,0.21074453,0.55184036
2019-10-11,100 Mile House Fire Zone,1.3831177,7.8821106,0.03463103,2.4563177,63.794655,40.518456,-4.729248,0.24441856,0.6329942
2019-10-12,100 Mile House Fire Zone,2.748413,5.3299866,2.1601117,1.5709411,80.60596,67.25059,-0.2550354,0.14435804,0.29232442
2019-10-13,100 Mile House Fire Zone,2.3728333,4.8934326,4.9678645,1.794237,93.54903,78.33815,1.4388123,0.04674977,0.18755764
2019-10-14,100 Mile House Fire Zone,1.9464417,4.866455,0.77956295,2.0834787,85.802925,69.83273,-0.18029785,0.09979713,0.26070935
2019-10-15,100 Mile House Fire Zone,3.9321594,6.9325867,2.8595161,3.221143,80.79569,65.610695,0.93255615,0.155437,0.34294057
2019-10-16,100 Mile House Fire Zone,6.4351196,10.240967,3.8791153,4.808179,76.66423,59.230114,2.6329956,0.2248764,0.50878054
2019-10-17,100 Mile House Fire Zone,4.660919,7.6023254,3.0387115,3.899114,78.95866,64.45573,1.3226624,0.1792466,0.37110263
2019-10-18,100 Mile House Fire Zone,2.67865,6.627777,2.2441974,3.6034741,76.20984,57.843773,-1.0919495,0.17620355,0.41167164
2019-10-19,100 Mile House Fire Zone,0.67077637,5.664093,0.20744826,1.783941,77.32941,54.335903,-2.8426514,0.14537948,0.41718012
2019-10-20,100 Mile House Fire Zone,0.14163208,2.6405945,3.0335042,2.5403907,88.1137,73.65987,-1.5928955,0.07335329,0.19456244
2019-10-21,100 Mile House Fire Zone,1.3367004,3.6998901,2.3006535,2.7685876,93.11262,78.722336,0.3458557,0.046341002,0.16942167
2019-10-22,100 Mile House Fire Zone,4.5768433,9.326935,1.0064795,5.9343486,65.459724,47.267654,-1.3433838,0.29251385,0.6189009
2019-10-23,100 Mile House Fire Zone,2.6780396,6.443573,0.20221576,2.8726754,69.631805,53.522446,-2.3198853,0.22491449,0.4481448
2019-10-24,100 Mile House Fire Zone,4.9386597,8.941528,3.318612,3.1020842,81.37134,61.844063,2.0141907,0.16180539,0.4363259
2019-10-25,100 Mile House Fire Zone,4.601715,7.8120728,5.0133595,6.0259204,71.26787,57.115494,-0.15454102,0.24375021,0.45419633
2019-10-26,100 Mile House Fire Zone,0.072387695,3.289154,0.49057975,2.9068897,66.934845,53.17703,-5.3433228,0.20302841,0.3621563
2019-10-27,100 Mile House Fire Zone,-1.5305786,3.6353455,0.007697178,2.1000366,66.395096,45.795128,-6.981262,0.18348944,0.4296402
2019-10-28,100 Mile House Fire Zone,-2.2245789,0.969574,0.37276655,2.4973028,56.656147,44.88722,-9.678497,0.22482762,0.36113676
2019-10-29,100 Mile House Fire Zone,-5.5472107,0.06695557,0.0005041353,1.5336733,45.258472,29.840357,-15.546417,0.22115175,0.43062782
2019-10-30,100 Mile House Fire Zone,-2.7808838,2.2875671,0.008455793,1.3701452,52.51025,36.33067,-11.158752,0.23635358,0.45860776
2019-10-31,100 Mile House Fire Zone,-0.46173096,3.837494,1.5888144,1.6292734,71.64115,52.67582,-4.9581604,0.16748092,0.3804892
2019-11-01,100 Mile House Fire Zone,-1.2896423,3.1881714,0.46004558,1.7459909,80.66063,58.44108,-4.1867676,0.10748735,0.3191501
2019-11-02,100 Mile House Fire Zone,2.1002197,5.118561,2.1858187,1.8818398,87.99843,71.14952,0.3196411,0.085297406,0.25375628
2019-11-03,100 Mile House Fire Zone,2.791504,4.7391357,3.5720916,1.7578015,94.17121,82.11732,1.9471436,0.04351926,0.15317476
2019-11-04,100 Mile House Fire Zone,4.2168274,8.64444,1.1748168,1.9680452,89.671364,66.11408,2.6706238,0.08528942,0.37978446
2019-11-05,100 Mile House Fire Zone,2.2225342,6.195404,0.19311082,2.1176565,88.54793,67.03021,0.5263672,0.08210665,0.31249928
2019-11-06,100 Mile House Fire Zone,-2.5491943,-0.2583313,0.033662274,1.6623979,84.18404,71.16028,-4.851471,0.08008444,0.17286864
2019-11-07,100 Mile House Fire Zone,-0.283844,3.4117432,1.02996,2.226084,80.64393,61.895306,-3.2077637,0.11580682,0.29729187
2019-11-08,100 Mile House Fire Zone,2.393036,4.0545044,1.5582273,1.8548518,89.598404,79.6771,0.8581848,0.07548833,0.1659134
2019-11-09,100 Mile House Fire Zone,2.316986,4.3553467,7.625353,2.252111,96.89908,83.91665,1.8750916,0.022382736,0.13410741
2019-11-10,100 Mile House Fire Zone,-3.1288452,-0.2098999,0.9245104,2.057359,88.35407,71.28796,-4.7810974,0.0564754,0.17271224
2019-11-11,100 Mile House Fire Zone,-2.364685,0.32733154,4.287933,2.0757992,83.86832,68.88048,-4.7203064,0.08281073,0.1946541
2019-11-12,100 Mile House Fire Zone,0.39746094,1.8891907,5.5808134,1.7529013,95.526,85.818054,-0.23413086,0.02812785,0.09928286
2019-11-13,100 Mile House Fire Zone,0.3085022,2.2759705,0.08961082,1.6716875,94.48769,82.047134,-0.47283936,0.03443265,0.12920678
2019-11-14,100 Mile House Fire Zone,1.1224976,2.682251,0.71761084,2.545388,89.09263,79.70354,-0.47433472,0.07226539,0.15036571
2019-11-15,100 Mile House Fire Zone,2.0216675,5.0357056,4.801449,2.4380836,92.88296,75.111145,0.9909363,0.05029875,0.21764994
2019-11-16,100 Mile House Fire Zone,1.0869751,2.7312012,7.1077952,3.135321,94.27989,83.83752,0.27020264,0.037800908,0.120157
2019-11-17,100 Mile House Fire Zone,4.4846497,8.714508,5.9880104,3.794669,85.44196,63.88444,2.2545776,0.12249476,0.40669918
2019-11-18,100 Mile House Fire Zone,0.20483398,1.9961853,2.082883,1.2504394,92.823,81.61021,-0.81954956,0.044494927,0.12973058
2019-11-19,100 Mile House Fire Zone,-0.55081177,1.8520508,1.2073883,2.812441,84.57809,71.11848,-2.8284302,0.09048727,0.20165223
2019-11-20,100 Mile House Fire Zone,-3.0777893,1.0215149,0.005112836,1.8172168,79.387375,58.821617,-6.1411133,0.10034031,0.2708424
2019-11-21,100 Mile House Fire Zone,-2.8526611,0.8848572,0.0013462525,1.8157054,80.79078,61.47298,-5.6914673,0.09509298,0.25091577
2019-11-22,100 Mile House Fire Zone,-1.3428345,2.84198,0.23503627,2.2940123,78.13222,57.78709,-4.6619263,0.12106532,0.31630555
2019-11-23,100 Mile House Fire Zone,1.3417358,3.584015,4.2056046,3.39277,81.764915,69.719734,-1.433258,0.12273723,0.23913997
2019-11-24,100 Mile House Fire Zone,0.24707031,3.9917908,1.4492793,3.8693757,71.206535,54.52618,-4.3563843,0.1790581,0.36960727
2019-11-25,100 Mile House Fire Zone,-4.3797913,-0.2722473,0.3903502,2.2449498,74.4372,54.941803,-8.24173,0.11284277,0.26981008
2019-11-26,100 Mile House Fire Zone,-6.7878723,-4.0176697,0.27531615,0.6351236,78.16812,63.353127,-9.954254,0.08019188,0.1662508
2019-11-27,100 Mile House Fire Zone,-9.8472595,-6.933838,0.08933637,1.4126167,63.009567,50.230373,-15.566925,0.10697311,0.18076378
2019-11-28,100 Mile House Fire Zone,-12.871338,-8.415405,0.005614411,0.9473195,69.349655,48.701656,-17.310684,0.06953162,0.1660504
2019-11-29,100 Mile House Fire Zone,-13.817749,-8.7873535,0.0053327456,0.32588854,74.802,50.07621,-17.324432,0.052908927,0.15695935
2019-11-30,100 Mile House Fire Zone,-13.223114,-8.371216,0.004375033,1.1077166,76.470634,52.01508,-16.483826,0.05186893,0.15586275
2019-12-01,100 Mile House Fire Zone,-10.5802,-6.1294556,0.1718565,1.9461777,82.86713,58.618725,-12.927032,0.04674323,0.15989482
2019-12-02,100 Mile House Fire Zone,-6.094635,-3.2661438,0.8856869,2.09611,87.84922,70.977356,-7.780487,0.04707542,0.13930392
2019-12-03,100 Mile House Fire Zone,-0.6224365,2.9920654,2.6887977,2.6597052,87.63067,67.595,-2.4204407,0.0721972,0.24541599
2019-12-04,100 Mile House Fire Zone,-3.1714172,0.30880737,5.2423406,2.6023543,88.32453,68.41713,-4.8275146,0.056438774,0.19728693
2019-12-05,100 Mile House Fire Zone,-8.184113,-5.0046387,0.30399185,0.9370315,82.99658,65.051285,-10.559631,0.056043178,0.1471439
2019-12-06,100 Mile House Fire Zone,-4.1255493,-1.2365723,3.3056262,1.9739724,92.52822,74.6866,-5.155884,0.033621788,0.14124104
2019-12-07,100 Mile House Fire Zone,-2.719818,-0.09854126,1.772116,2.6636016,93.73249,77.333206,-3.589325,0.031335235,0.13745904
2019-12-08,100 Mile House Fire Zone,-7.226227,-4.21521,0.034841754,1.65201,83.33772,66.27962,-9.568878,0.059164733,0.15071392
2019-12-09,100 Mile House Fire Zone,-8.794403,-4.4983826,0.0015418102,1.0195075,85.42093,61.452,-10.795685,0.045810938,0.16864544
2019-12-10,100 Mile House Fire Zone,-7.047455,-3.8545532,0.44671652,1.7752912,88.87336,69.74941,-8.571167,0.04005885,0.13892859
2019-12-11,100 Mile House Fire Zone,-4.7510376,-2.1473389,0.9094965,1.7811327,92.876,76.4752,-5.7266846,0.030576706,0.122725576
2019-12-12,100 Mile House Fire Zone,-2.1811829,0.068878174,2.2650812,2.2936513,92.470116,78.43597,-3.2367554,0.039183915,0.13237482
2019-12-13,100 Mile House Fire Zone,-2.9904175,-0.47277832,1.5725373,1.9283897,93.48391,77.67846,-3.8934326,0.031927347,0.13171962
2019-12-14,100 Mile House Fire Zone,-3.51297,-1.3060608,0.24398693,1.451485,89.205246,75.76774,-5.0332336,0.05086395,0.13451919
2019-12-15,100 Mile House Fire Zone,-7.8900146,-3.7548523,0.08250105,2.0688746,83.24142,60.760635,-10.234192,0.056517452,0.181566
2019-12-16,100 Mile House Fire Zone,-7.249298,-4.076935,2.2275648,2.3651428,86.46076,67.93258,-9.122498,0.047989577,0.14482784
2019-12-17,100 Mile House Fire Zone,-1.9719543,0.55267334,1.284987,3.4695501,86.36729,71.840385,-3.9440308,0.07204971,0.17904133
2019-12-18,100 Mile House Fire Zone,-1.0956421,0.26254272,1.6797436,3.2239397,83.089485,75.27023,-3.6009827,0.09533793,0.15396002
2019-12-19,100 Mile House Fire Zone,-2.2380981,0.14163208,4.9338384,2.9068666,84.045456,70.61764,-4.5681763,0.082674384,0.18132576
2019-12-20,100 Mile House Fire Zone,-2.5327148,-0.93463135,4.3619013,2.1309159,93.73939,83.34218,-3.402588,0.031739593,0.09502983
2019-12-21,100 Mile House Fire Zone,-2.597931,-0.70248413,3.7852278,1.8430163,95.93004,83.45232,-3.1574097,0.02053374,0.096021205
2019-12-22,100 Mile House Fire Zone,-5.5679626,-2.632782,0.08702029,1.1897985,90.44599,72.567726,-6.8826294,0.03853643,0.13804281
2019-12-23,100 Mile House Fire Zone,-9.095093,-6.5803833,0.027682923,1.4905223,86.88772,71.51382,-10.877228,0.04023969,0.10632056
2019-12-24,100 Mile House Fire Zone,-8.986755,-5.932129,0.15969288,1.5162054,86.62719,68.43163,-10.80835,0.04139042,0.12383658
2019-12-25,100 Mile House Fire Zone,-10.328888,-6.9617004,0.015611462,1.0163724,86.75855,66.7254,-12.11087,0.036856666,0.120593876
2019-12-26,100 Mile House Fire Zone,-9.360657,-6.1522827,0.6178052,2.29221,86.31556,67.338844,-11.22168,0.041126043,0.12598005
2019-12-27,100 Mile House Fire Zone,-6.703491,-2.9501038,0.86656106,2.1296346,84.57035,63.70304,-8.868683,0.05704543,0.1783826
2019-12-28,100 Mile House Fire Zone,-5.1304016,-2.5462952,0.5862353,2.2683234,86.92509,71.63488,-6.967621,0.054525495,0.14365831
2019-12-29,100 Mile House Fire Zone,-4.7197876,-1.3444214,0.014145728,1.5404116,88.50133,68.85504,-6.328491,0.049470067,0.17240584
2019-12-30,100 Mile House Fire Zone,-3.2609863,-0.6723633,3.034426,2.4815261,90.954216,75.15488,-4.5268555,0.043435037,0.14448693
2019-12-31,100 Mile House Fire Zone,-0.7223511,0.13269043,14.699632,2.1685727,92.81593,87.22236,-1.7399902,0.041626334,0.078802705
2020-01-01,100 Mile House Fire Zone,-1.0411377,1.4650269,5.673579,3.732503,90.02995,75.09169,-2.468567,0.056434453,0.16914684
2020-01-02,100 Mile House Fire Zone,-6.3178406,-3.5896301,4.094718,2.9964855,79.518234,64.703415,-9.278503,0.0780043,0.1653609
2020-01-03,100 Mile House Fire Zone,-1.0566101,2.8825684,8.708184,4.0637083,84.33491,63.51312,-3.3634033,0.08857,0.27418947
2020-01-04,100 Mile House Fire Zone,-2.024292,1.1655884,2.4714417,4.802362,69.956,55.462677,-6.774109,0.15817037,0.29599437
2020-01-05,100 Mile House Fire Zone,-3.6880188,0.27468872,2.9696846,4.2643104,78.82331,58.893986,-6.8287964,0.09848064,0.2561394
2020-01-06,100 Mile House Fire Zone,-6.515625,-3.7123718,0.40520433,2.326632,84.53218,68.37471,-8.690033,0.058019847,0.14680234
2020-01-07,100 Mile House Fire Zone,-4.225189,-1.9529419,8.768325,1.8224748,91.78344,77.50769,-5.3612976,0.036696434,0.11904052
2020-01-08,100 Mile House Fire Zone,-7.7035217,-3.7755127,2.466138,2.4342227,83.16834,61.685284,-10.0625305,0.057593554,0.1770125
2020-01-09,100 Mile House Fire Zone,-10.717377,-6.928589,0.8257845,2.1062152,81.78605,60.83944,-13.22348,0.049151868,0.14228922
2020-01-10,100 Mile House Fire Zone,-7.345581,-5.058136,4.7722287,3.0692313,87.05924,73.10526,-9.129181,0.04552743,0.11277518
2020-01-11,100 Mile House Fire Zone,-7.010803,-3.9750366,3.420578,2.0775974,87.01166,69.10196,-8.8064575,0.046894133,0.14062154
2020-01-12,100 Mile House Fire Zone,-17.629776,-10.357849,5.6386695,3.1760077,77.58722,42.840942,-20.600174,0.034233883,0.15873219
2020-01-13,100 Mile House Fire Zone,-28.196747,-24.66719,0.055208042,2.3736596,73.58345,53.311928,-31.452042,0.015717883,0.038460176
2020-01-14,100 Mile House Fire Zone,-31.67572,-28.037552,0.04887737,1.4636881,74.56129,52.914852,-34.693527,0.010864355,0.028436556
2020-01-15,100 Mile House Fire Zone,-29.401688,-24.717117,2.433047,0.26779422,73.58255,47.855213,-32.62097,0.01403062,0.042761244
2020-01-16,100 Mile House Fire Zone,-19.398224,-12.173645,0.6171082,1.3710898,79.58759,43.70547,-22.032623,0.026797779,0.13514203
2020-01-17,100 Mile House Fire Zone,-19.5083,-15.135376,0.10276557,1.4589149,80.34032,55.621918,-22.032837,0.025565416,0.08357919
2020-01-18,100 Mile House Fire Zone,-12.367706,-7.620697,1.5038959,2.7815914,84.68439,58.234917,-14.414368,0.0361941,0.14383201
2020-01-19,100 Mile House Fire Zone,-3.462616,-0.30963135,0.77094245,3.2594233,86.27468,68.39396,-5.4246216,0.06491709,0.18874261
2020-01-20,100 Mile House Fire Zone,-0.07751465,3.5123901,0.5107166,2.9067395,84.78432,65.58857,-2.3310547,0.09241444,0.27039433
2020-01-21,100 Mile House Fire Zone,-1.3928528,1.1392212,1.4867709,2.6034527,87.82669,73.079315,-3.149475,0.06714663,0.17857477
2020-01-22,100 Mile House Fire Zone,-2.439331,0.8363037,1.4035465,2.5056992,85.69902,67.47185,-4.507019,0.07300705,0.21110493
2020-01-23,100 Mile House Fire Zone,0.4578247,3.436676,4.3506236,3.0529234,88.18514,71.29513,-1.2701416,0.074605346,0.22434992
2020-01-24,100 Mile House Fire Zone,0.57214355,3.257141,1.6419963,2.750169,90.396034,74.627815,-0.8187561,0.06114906,0.195799
2020-01-25,100 Mile House Fire Zone,-1.9781799,1.4758911,0.24551974,2.4842408,88.92581,69.18511,-3.5599365,0.058500767,0.20942056
2020-01-26,100 Mile House Fire Zone,-0.6949463,3.5846252,0.7394539,3.428861,83.86878,61.715633,-3.08313,0.09365624,0.30236575
2020-01-27,100 Mile House Fire Zone,-0.67276,3.3033447,0.71986175,2.683969,73.85754,55.52715,-4.7582703,0.15202725,0.34432483
2020-01-28,100 Mile House Fire Zone,-1.3239136,2.5184937,1.6403718,2.3537838,81.478516,61.74663,-4.0858154,0.10268226,0.2801135
2020-01-29,100 Mile House Fire Zone,0.21484375,3.9221802,2.7992637,4.243521,75.83263,58.217163,-3.5475464,0.14993837,0.33794686
2020-01-30,100 Mile House Fire Zone,-1.3320923,2.0509949,0.9799784,3.6730547,69.568344,54.471844,-6.1817627,0.16861024,0.32243988
2020-01-31,100 Mile House Fire Zone,-0.10076904,2.825714,15.46399,4.024342,87.302185,70.77474,-1.9574585,0.07699132,0.2187348
2020-02-01,100 Mile House Fire Zone,-0.55804443,3.3899841,10.757795,5.948014,74.077446,55.817806,-4.6079407,0.15201879,0.3441782
2020-02-02,100 Mile House Fire Zone,-7.044586,-2.8509827,1.492154,3.3379695,69.59929,50.695812,-11.664368,0.10947496,0.24410516
2020-02-03,100 Mile House Fire Zone,-9.85965,-5.5927124,0.072833605,2.6273642,64.23145,46.172253,-15.346497,0.10333802,0.21670629
2020-02-04,100 Mile House Fire Zone,-7.8447876,-5.3765564,3.6779795,2.552048,74.527176,61.683456,-11.581177,0.08620876,0.15682337
2020-02-05,100 Mile House Fire Zone,-4.3423767,-2.44104,8.5239,2.4166324,89.4908,77.65844,-5.8101807,0.04652241,0.11404008
2020-02-06,100 Mile House Fire Zone,-3.4748535,-0.59732056,1.6993365,2.0226896,89.173096,72.12173,-5.000366,0.05116141,0.16301888
2020-02-07,100 Mile House Fire Zone,-4.092987,-1.9243469,4.6179996,2.1469035,89.73529,76.372765,-5.5279236,0.046303034,0.12531194
2020-02-08,100 Mile House Fire Zone,-5.0538635,-2.0843506,2.2150545,3.2216473,79.669,63.819527,-8.021606,0.08527976,0.18963131
2020-02-09,100 Mile House Fire Zone,-4.85968,0.035827637,0.458853,3.106752,76.825836,53.4814,-8.300629,0.098649204,0.28487736
2020-02-10,100 Mile House Fire Zone,-2.6161194,0.88119507,0.17448059,3.2272592,79.048164,61.22786,-5.747467,0.10556319,0.2524454
2020-02-11,100 Mile House Fire Zone,-0.5376282,3.4331055,1.4159293,4.1823654,74.793274,56.269688,-4.4604797,0.14804175,0.34169865
2020-02-12,100 Mile House Fire Zone,-2.597229,2.021515,0.012151519,2.5517344,77.33747,55.279766,-6.0163574,0.11434287,0.31605074
2020-02-13,100 Mile House Fire Zone,-1.1091614,2.177765,2.543368,3.0962198,76.01309,59.95384,-4.79953,0.13509887,0.28619754
2020-02-14,100 Mile House Fire Zone,-2.151947,1.3441772,1.3811449,3.3151965,66.964645,51.923508,-7.464325,0.17228192,0.32365143
